ra,dec,z,zErr,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class
4.302607,6.3066038,0.7312685,0.000345247,4.379964,7.928713,9.362667,9.815593,10.51172,QSO
4.2719938,6.6837728,0.5810071,0.000348814,-0.4580061,0.1116299,1.306194,4.320777,6.881473,GALAXY
4.3095518,6.7856179,0.3581287,7.61E-05,-0.6654512,1.674806,8.607265,15.39509,22.08194,GALAXY
4.2302434,6.8273699,2.275005,0.000360891,10.61439,20.4277,24.2246,24.53049,28.48958,QSO
4.2521978,6.8250378,0.5797088,0.000116909,-0.6071679,0.6833333,3.452626,8.729399,13.71227,GALAXY
4.2175861,6.8734835,0.107313,1.98E-05,6.686524,27.98477,69.77457,100.386,138.9636,GALAXY
4.2943165,6.9526093,0.5801377,0.000253238,-0.2735394,0.451659,1.954741,5.597715,9.92068,GALAXY
4.2464465,6.9044673,0.7415417,0.000146906,3.870678,5.403083,6.46792,6.050212,7.080001,QSO
4.2300241,6.7876032,0.487875,0.000102234,-0.5668525,1.18054,6.008491,13.84848,21.86522,GALAXY
4.2171041,6.9166821,0.08674771,2.04E-05,5.485628,19.92425,49.51297,73.4153,101.08,GALAXY
4.3156516,7.0366513,0.1435564,9.98E-06,1.474694,4.269784,11.43421,21.42178,30.63778,GALAXY
3.5006271,7.0409315,0.5508019,0.000149247,0.439675,0.5800526,2.604726,6.570655,11.18757,GALAXY
3.630963,6.8899683,0.5477406,0.000208759,0.04596811,1.512623,4.779956,9.893028,15.74441,GALAXY
3.5643587,6.6879748,-0.000265682,1.73E-05,29.89069,67.90807,124.8023,150.9805,160.7825,STAR
3.6689949,7.2974629,0.3536644,0.000100205,5.570506,1.948839,10.00609,18.39631,28.61844,GALAXY
3.6397865,7.5045575,0.4979911,0.00021019,2.371279,0.5513055,2.974795,6.89329,11.7927,GALAXY
3.435016,7.2956504,0.4712929,0.000147358,-0.07187452,0.8539422,5.38824,12.33227,20.7892,GALAXY
3.5436493,7.3308734,0.3143346,9.14E-05,5.226436,2.037059,10.00319,17.97716,27.86478,GALAXY
3.4625715,7.3138954,0.4713405,0.000217535,-0.736707,0.4862023,2.652375,5.925229,10.04603,GALAXY
3.6304107,7.5402499,2.879168,0.000418563,-0.2641409,3.522583,6.535168,8.758458,12.88612,QSO
3.4639173,7.2902335,0.4724874,0.000207939,3.105283,0.597244,3.098919,7.189898,12.31234,GALAXY
3.4508581,7.6779211,0.2357278,7.98E-05,-0.1712887,3.405027,14.58163,25.65864,40.00456,GALAXY
3.5315225,9.382975,-0.000325368,1.93E-05,10.109,25.82136,46.665,58.33813,65.06039,STAR
3.5969515,9.5945942,0.2853645,3.76E-05,1.561892,5.338816,21.74572,38.84029,59.92397,GALAXY
3.6083295,9.8551732,1.065981,0.000518167,4.553433,5.424551,7.414144,8.470292,9.181659,QSO
3.6091179,9.7540794,0.5584808,8.49E-05,0.1815403,1.309015,4.13817,7.851758,12.10638,GALAXY
3.63909,9.7145934,0.3581337,0.000179926,-0.3955887,0.5436582,3.5008,8.015427,14.6141,GALAXY
3.5852866,9.8711252,0.2362345,4.19E-05,0.08307321,3.132293,13.93079,26.15923,40.60284,GALAXY
3.4503033,9.402068,0.5101966,0.00018807,0.1489134,0.4937012,2.543598,6.692194,11.66824,GALAXY
3.4853529,9.4043412,0.5074573,0.000324349,0.9094635,0.5457379,2.391175,5.888821,10.41928,GALAXY
3.49619,9.8971032,0.2493745,3.65E-05,0.8461924,0.764608,2.233757,4.222153,7.225427,GALAXY
3.468175,9.7515422,0.6315011,0.000173066,0.649207,0.4539714,2.04254,5.439534,8.312809,GALAXY
3.4344594,9.5850118,0.406711,0.000111579,0.1290317,0.9129264,4.366853,8.328612,14.0522,GALAXY
3.5029522,9.8635192,0.400764,9.97E-05,-0.1372299,0.6202398,2.905832,5.61448,9.350292,GALAXY
3.4015895,9.6708724,0.4671096,0.000117724,-0.348806,0.7493219,3.806763,8.449533,14.17469,GALAXY
3.4177278,9.8234509,0.4167873,6.94E-05,-0.09094865,1.515161,8.45124,16.96528,26.80959,GALAXY
3.4100662,9.6255731,0.6053753,0.000210667,0.0596437,0.3457135,1.642055,4.834718,8.292491,GALAXY
3.4527534,9.6535655,0.2202977,3.80E-05,1.118174,3.941493,15.88035,27.71454,41.6121,GALAXY
3.4412604,9.770682,0.4606096,0.000190569,0.1149137,0.5761798,2.960875,6.734138,11.28652,GALAXY
3.4430711,9.9987257,0.2505697,5.82E-05,0.4024331,1.853302,8.854732,17.28452,27.61687,GALAXY
4.2479611,7.0946539,0.5623317,0.000166636,2.713034,1.512852,3.397598,7.944446,12.94918,GALAXY
4.2260382,7.0750068,-8.25E-05,1.58E-05,505.2697,464.8404,315.943,239.0527,193.1629,STAR
4.2442744,7.1934059,1.72051,0.09822352,-0.0868666,1.348598,2.817094,6.25789,11.36,QSO
4.2951868,7.2803229,0.3665051,7.18E-05,0.7182285,2.179578,10.21992,18.20135,27.07485,GALAXY
4.2412871,7.5015089,0.08323399,1.96E-05,8.317248,27.91238,75.49699,120.1862,180.4433,GALAXY
4.3488565,7.7451239,0.4416701,0.000169673,1.519812,0.5319569,3.033482,6.640237,11.70994,GALAXY
4.2609118,7.501864,0.5600291,0.000145524,0.444292,0.4756279,1.649163,3.776877,6.856891,GALAXY
4.454708,7.473212,2.319822,0.000332378,0.6691747,2.471642,2.759682,3.088707,4.941683,QSO
4.2534689,7.4640257,0.3156547,0.000109677,-1.075652,1.310281,6.640148,13.66233,24.10005,GALAXY
4.2376598,8.3283891,0.6339708,0.000159356,-1.208721,0.9405497,4.169293,10.36148,16.15716,GALAXY
4.3044821,8.6551298,0.3392906,0.000102005,-0.969876,1.756489,7.658431,13.8251,21.89793,GALAXY
4.3464194,8.5584092,0.8750021,0.000297165,4.322658,6.246398,6.847466,6.710051,8.190756,QSO
4.3521295,8.6195068,0.1619862,3.30E-05,3.923195,9.905355,32.85205,53.44329,80.51444,GALAXY
4.3148402,8.508388,0.1743782,4.70E-05,3.977099,5.867821,21.53306,37.90838,61.95988,GALAXY
4.3423273,8.2808397,0.4313284,0.000291325,-1.295184,0.5180185,2.316697,4.814349,8.454633,GALAXY
4.2165804,8.5242744,0.08794055,2.08E-05,5.869235,25.47709,67.53967,103.9022,152.4786,GALAXY
4.3394312,8.1001083,0.5497889,0.000271185,0.1502186,0.3907154,1.810672,4.603937,8.096447,GALAXY
4.3618951,8.1562985,0.3304928,7.95E-05,0.01105321,2.011767,10.0823,18.10974,28.00296,GALAXY
4.3454311,7.9242983,0.5490982,0.000203551,-1.23704,0.4674657,2.237633,5.983553,10.26183,GALAXY
4.2279205,8.4264784,0.3367754,8.26E-05,-0.9470518,1.266091,7.046076,12.90982,19.86392,GALAXY
4.4266451,7.4925227,0.3133554,5.83E-05,-0.2287459,2.357439,10.98847,19.01107,28.6019,GALAXY
4.3872902,7.8412809,2.303172,0.000306653,7.817037,12.35315,13.30466,14.43655,20.2186,QSO
4.391144,7.5796239,0.4220494,9.47E-05,-0.3696238,1.708538,7.745124,15.14682,24.52556,GALAXY
4.4236541,7.4057898,0.5814427,0.000166578,0.2981433,0.590179,3.10365,7.651437,12.97517,GALAXY
4.3714051,7.4204254,0.3993792,9.80E-05,0.3070952,1.293593,7.48452,14.28408,22.81068,GALAXY
4.442689,7.5195109,3.230635,0.000340935,-0.5686893,9.950219,15.07782,17.532,18.84312,QSO
4.4108114,7.3261637,0.4422278,0.000116032,-2.450398,0.6835497,3.848908,7.943448,13.12575,GALAXY
4.4238948,7.6684922,-0.000444078,3.58E-05,0.5855175,4.099669,10.50036,15.80416,21.30983,STAR
4.4409459,7.8018185,0.4992817,0.000191052,0.003338012,0.5413222,2.802807,6.810421,11.62944,GALAXY
4.3877499,7.2885902,0.2749945,3.98E-05,0.4449183,5.699102,23.00713,38.97218,57.9179,GALAXY
4.3604846,7.2980974,0.5612774,0.00020383,-0.2192505,0.1661273,1.375058,4.442429,8.575455,GALAXY
4.421713,7.6259695,0.4240452,0.000100318,1.004701,1.071521,5.951261,12.60145,21.06878,GALAXY
4.404817,7.4520914,0.3181342,0.000117955,-1.497683,0.6198279,3.701742,7.985558,13.76617,GALAXY
4.4089524,7.7992163,0.7073214,0.000239684,-0.1177941,0.3665609,1.615503,5.064065,8.497171,GALAXY
4.4607205,7.8759708,-0.000797904,2.69E-05,10.05031,18.12377,27.16748,32.66799,37.62879,STAR
4.3854418,7.694133,1.260685,0.000661165,1.489447,3.498168,6.590218,7.601381,8.411376,QSO
4.4135717,8.4971408,0.08669151,2.07E-05,6.307427,25.90485,68.08514,105.022,154.9503,GALAXY
4.4558468,8.1004972,0.5275656,0.000161982,0.4059061,0.5466707,2.455714,6.228917,12.1357,GALAXY
4.3838153,8.0777371,0.4925153,0.000140396,0.6913091,0.5265216,1.777574,3.596848,6.332081,GALAXY
4.3389841,8.3151614,0.2085765,4.40E-05,1.827867,4.562069,17.88577,31.27611,48.00885,GALAXY
4.4490419,7.4446492,0.1083955,2.19E-05,4.079866,15.00495,40.65476,64.73558,97.38432,GALAXY
4.4311122,7.3853073,0.142966,2.00E-05,8.609934,20.86663,56.91722,86.17484,123.8636,GALAXY
4.475659,7.5303819,0.3700564,4.97E-05,3.05529,4.148839,18.88904,32.03214,47.49559,GALAXY
4.4551387,8.5854712,2.542139,0.000161998,6.43897,10.92708,12.13252,12.66386,17.07249,QSO
4.4435082,8.2822976,-0.000785927,1.74E-05,10.99971,28.44795,48.35931,57.89477,63.16696,STAR
4.4354919,8.9181181,0.2050943,3.25E-05,2.346249,6.496862,25.3102,43.30532,63.74505,GALAXY
4.269671,8.8265217,0.08956358,1.66E-05,5.565334,24.22412,73.27804,121.2828,181.6996,GALAXY
4.4227257,8.4654815,0.6784371,7.21E-05,8.067157,14.17093,15.58364,15.77766,20.44671,QSO
4.426227,9.0019371,0.3910422,0.000158427,0.4192135,0.9931532,5.238771,10.01981,16.29718,GALAXY
4.3896302,8.7728364,0.3639731,7.63E-05,0.5129859,1.907714,10.81688,19.89001,31.64903,GALAXY
4.4407144,8.9632298,0.1097019,1.82E-05,5.722021,22.15289,63.26549,99.33577,148.5896,GALAXY
4.2766746,8.9639791,0.08530585,1.64E-05,6.008939,27.88522,86.50135,142.8785,213.3025,GALAXY
4.3081526,8.9177241,0.09031509,1.52E-05,0.7724218,1.551821,2.469181,3.322283,4.787525,GALAXY
4.3102639,8.8589867,0.08866246,1.94E-05,3.092273,18.30448,53.27694,88.85146,134.0603,GALAXY
4.3507955,8.5773498,-0.000393238,3.48E-05,10.48241,26.99174,51.03376,63.7075,69.92245,STAR
4.2623814,8.9081188,2.42216,0.001012195,0.4621363,0.9507794,1.56404,1.413684,0.7885614,QSO
4.2319552,9.0571715,0.3833213,0.000202535,0.3084094,0.5840165,3.820948,8.222814,14.27255,GALAXY
4.2894566,9.3857367,0.4031447,0.000236856,1.272188,0.4244204,3.347569,8.287387,15.99167,GALAXY
4.2236908,9.430948,0.4318338,0.000187809,0.3089391,0.2934011,2.759715,6.959254,13.16207,GALAXY
4.2855701,9.3315176,-0.000127062,2.03E-05,1.402892,4.99837,17.86631,30.01522,41.66153,STAR
4.3155128,9.553445,0.5179358,0.000164697,0.78872,0.1915933,2.189086,6.663632,12.40935,GALAXY
4.3196716,9.3397795,0.3603798,0.000185955,1.381783,0.4148911,2.926586,6.545071,11.66133,GALAXY
4.2957889,9.2698519,0.1608824,4.05E-05,1.093094,0.5831593,2.00478,3.646215,5.979475,GALAXY
4.2288591,9.5217851,0.1096781,2.92E-05,1.373596,5.958763,25.6132,49.62199,85.36926,GALAXY
4.3189307,9.2707552,0.3799897,0.000124191,0.3244225,0.4790945,3.742911,8.571918,15.96047,GALAXY
4.2144857,9.321687,0.143553,7.40E-05,0.3573075,1.26696,7.537884,18.2916,36.57345,GALAXY
4.2743605,9.1830457,0.4354204,0.000181093,0.2722467,0.3334073,2.891979,7.033669,13.25642,GALAXY
4.3318014,9.390284,0.000155428,0.000148656,-0.2946641,0.2664989,1.857217,5.314489,10.66846,STAR
4.4183506,9.3463632,0.2676499,0.00011328,-0.3180961,0.9156368,5.536808,11.75968,20.31537,GALAXY
4.3660796,9.5686324,0.433554,0.000114302,0.555501,0.3366395,2.5981,7.028145,12.87148,GALAXY
4.4711851,9.3486835,4.18E-05,2.48E-05,-0.1985696,2.582078,8.219299,12.82662,18.04609,STAR
4.3420639,9.3475946,0.4619382,0.00026946,1.134146,0.3629522,2.516453,5.881082,11.29743,GALAXY
4.3847264,9.2627562,0.3736052,7.77E-05,0.3406952,1.153694,6.993707,14.21841,24.63625,GALAXY
4.4675086,9.3735291,0.5409148,0.000240476,0.6311208,0.1897082,1.51343,4.812218,9.361639,GALAXY
4.3372439,9.2105059,0.4317023,9.76E-05,0.1626987,0.7127259,4.851595,10.29524,17.25246,GALAXY
4.3684563,9.3334374,0.5425663,0.000225671,-0.1929445,0.1756824,1.454991,4.865484,8.760854,GALAXY
4.4471524,9.2341506,0.3792709,0.000112888,0.118214,0.7498423,4.703936,9.638372,16.28397,GALAXY
4.4206852,9.306799,0.5381221,0.000126742,0.8476515,0.6240558,2.704022,6.408214,10.95523,GALAXY
4.3663673,9.101005,2.517074,0.000335336,4.068208,9.8732,16.29446,19.74582,28.85118,QSO
4.4431422,9.8946378,2.590106,0.000987247,1.005383,1.102093,1.886933,2.162273,3.013028,QSO
4.3777119,9.6238518,0.09182767,3.72E-05,0.5019438,1.194621,2.995571,4.556343,6.168478,GALAXY
5.4820389,9.6606803,0.9285575,0.000224109,2.208683,3.524575,5.258208,5.707571,8.656467,QSO
5.4987923,9.3812301,0.3344811,8.23E-05,0.7572571,1.398928,8.169111,15.38909,23.94459,GALAXY
5.3151099,9.9256717,0.5552468,0.00014501,-0.3327845,0.3153322,1.608713,4.902476,8.886523,GALAXY
5.3040412,9.4974633,2.308244,0.000746243,0.1430693,0.810286,0.7130792,0.9495771,1.967525,QSO
5.3981994,9.5392721,0.1850051,2.23E-05,2.418786,12.19364,43.34121,70.14021,101.176,GALAXY
5.3326263,9.5361507,-6.10E-05,0.000288324,1.621435,2.354337,2.698762,2.57649,3.462019,STAR
5.3828334,9.746621,0.4610178,0.000171503,0.08659106,0.4997276,2.571275,5.452397,9.443933,GALAXY
5.3783045,9.8965076,0.8309231,0.000187421,0.9728239,1.887472,2.289648,3.57916,6.344719,QSO
5.4079966,9.7461156,0.4573938,0.000120875,-0.1032821,0.667258,3.464599,7.564646,12.78589,GALAXY
5.3055623,9.8427475,0.6196753,0.000220678,2.224209,3.553348,3.974284,5.700724,6.663053,QSO
5.4009295,9.9927582,2.47594,0.00029003,6.460631,10.23266,17.37309,19.88203,25.40271,QSO
5.2863251,9.4464776,0.6313867,0.000196162,0.2218797,0.3468985,2.158073,6.476274,10.53936,GALAXY
5.2726506,9.5213396,0.4448267,0.000116319,0.1409387,0.9162406,5.413909,11.18764,17.62709,GALAXY
4.0599808,6.9314501,0.379136,8.26E-05,0.7249213,2.132266,10.42151,17.43525,24.58717,GALAXY
3.9496556,7.0919238,0.5200629,0.000122796,0.4775361,0.8472928,4.204121,10.37883,16.0835,GALAXY
4.1003637,8.3658583,6.96E-05,3.73E-05,39.83683,50.12109,39.42552,30.53513,24.17284,STAR
4.0496143,8.5284708,0.3998789,0.000106783,-1.344201,1.230806,6.402102,12.14861,18.94648,GALAXY
4.0729984,8.1236022,0.3375213,9.61E-05,0.2041896,1.570541,8.412866,16.30085,26.78932,GALAXY
4.1126424,8.4910802,0.401365,0.000126933,-0.4587229,0.9776334,5.423614,10.4178,16.67039,GALAXY
4.1182098,8.5459267,0.3166774,9.76E-05,1.269804,0.5775577,1.719675,3.062576,4.784287,GALAXY
4.0918773,8.303214,0.337142,7.01E-05,-0.3333369,2.183098,10.41801,18.82299,28.23663,GALAXY
4.0767597,8.5620005,0.6808105,0.000264264,0.0167663,0.5103326,1.662935,4.524265,7.152791,GALAXY
3.9953224,7.9608059,0.4961063,0.000217366,0.7672639,0.5727031,2.494902,5.916238,10.29594,GALAXY
4.1032019,8.2023625,0.236112,6.37E-05,-0.07582609,3.981636,15.72748,27.84804,42.99173,GALAXY
4.0682343,7.3778391,0.6128823,0.000128005,1.099205,1.177487,3.647718,8.846601,15.09654,GALAXY
4.0483066,7.3221949,0.4217632,8.60E-05,-1.341178,2.170184,11.02371,21.32991,33.81229,GALAXY
4.0710241,7.2991233,0.2673445,5.37E-05,0.06485276,3.942145,15.76828,26.14067,38.83132,GALAXY
4.1182106,7.2591089,0.4189853,0.000133701,0.5221218,0.7913138,4.299428,8.299136,13.18836,GALAXY
4.097128,7.2483192,0.2657428,4.42E-05,3.336517,4.516762,15.92196,27.74861,43.6719,GALAXY
4.1331724,7.4046632,0.2215075,4.47E-05,1.296665,5.110469,20.29876,35.11835,53.7752,GALAXY
4.1996784,7.4961825,0.4790751,0.000228615,0.4341196,0.4829402,2.519753,5.460316,9.088002,GALAXY
4.201675,8.3180496,0.4912851,0.000207431,-1.182678,0.6738548,2.411013,5.506694,8.852957,GALAXY
4.179122,8.4070151,0.1364858,2.63E-05,5.077759,15.51155,45.5516,71.4393,107.7658,GALAXY
4.1370473,8.1496491,0.2961187,8.70E-05,0.5300373,2.745996,11.9798,22.23023,35.21775,GALAXY
4.1752373,8.5494593,0.07825234,2.49E-05,5.422798,21.57319,60.45656,101.5453,156.5163,GALAXY
4.1741225,8.052911,0.3429656,0.000143904,2.678066,0.8042436,3.916838,7.93115,13.90779,GALAXY
4.1886449,8.7850562,0.08953895,1.91E-05,2.04297,9.69351,29.49046,51.48406,78.46507,GALAXY
4.1877183,9.3921229,0.1616439,3.06E-05,1.432213,6.089589,28.88491,56.48648,94.29124,GALAXY
4.1965476,9.3196425,0.2219357,3.26E-05,1.111359,0.6472729,2.392471,4.401994,7.009608,GALAXY
4.2039675,9.4870582,0.2675784,5.64E-05,0.09969211,0.9502608,6.401881,13.94741,24.09591,GALAXY
4.1889431,9.2243287,0.1617552,1.04E-05,1.040551,3.123748,14.2417,30.70318,49.82634,GALAXY
4.2028294,9.2079456,0.5499349,0.000267413,0.606959,0.2640732,1.327141,4.634309,9.76615,GALAXY
4.1650041,9.2154383,0.09955677,4.63E-05,-0.5535049,2.651587,12.03398,25.42558,46.94253,GALAXY
4.1430462,9.9489737,0.3643407,0.000105891,0.7933439,1.195135,6.992108,14.09556,23.11028,GALAXY
4.103359,9.8931973,0.4599929,0.000238799,-0.06580678,0.378451,1.978653,4.913482,8.90199,GALAXY
3.9544022,9.8934596,0.5599251,0.000202314,-0.5417081,0.3605996,2.065091,6.087013,11.1756,GALAXY
3.1607539,9.0832233,0.3779828,7.75E-05,0.1235881,0.7148075,4.862212,9.678258,15.32696,GALAXY
3.1828939,9.0649889,0.4421172,0.000112596,-0.2231866,0.2969361,2.367116,5.255853,8.728847,GALAXY
3.1190603,9.2143305,0.4352408,7.14E-05,-0.4022146,0.8471811,5.663161,12.31406,20.6268,GALAXY
3.169478,9.026109,0.6772963,0.000216407,-0.104997,0.2317751,1.148603,3.96916,7.751245,GALAXY
3.1186059,9.1329262,0.4210116,8.71E-05,-0.3022755,0.7244692,5.188156,11.71093,20.51229,GALAXY
3.16592,9.7740287,-0.000466322,7.07E-05,-0.4464732,0.5192569,1.808558,3.757248,6.027524,STAR
3.2260632,9.8831432,0.3582177,0.000120815,-0.187576,0.6106161,3.336351,6.490892,11.03735,GALAXY
3.1508304,9.9324336,0.5749213,0.000131998,0.5633861,0.4483114,2.384033,6.353887,11.00595,GALAXY
3.2566389,9.9840902,0.3713748,8.95E-05,0.776704,0.5795232,3.301077,6.466796,10.83735,GALAXY
3.1341752,9.8496379,0.4795707,0.000154975,-0.2582036,0.3670126,2.186686,5.588297,9.969469,GALAXY
3.2316589,9.7138816,0.5808912,0.000231059,-0.7588573,0.3522666,1.550658,4.241301,7.518227,GALAXY
3.2795009,9.7610135,0.176033,3.07E-05,1.2163,6.499847,26.12217,47.63384,77.10882,GALAXY
3.2443797,9.7275523,0.5714986,0.000142843,0.8182027,0.4665017,2.660477,7.912212,14.34444,GALAXY
3.2738418,9.7053516,0.5685679,0.000120466,0.3833584,0.4423652,2.383269,7.148537,12.9236,GALAXY
3.2061511,9.7593641,0.1431847,3.13E-05,1.915102,6.629578,19.90289,36.30274,55.54979,QSO
3.191423,9.6240334,0.5005304,0.000353053,-0.160777,0.2888451,1.366082,3.321621,6.180669,GALAXY
3.3184052,9.5772482,0.2332388,3.48E-05,1.179642,3.528579,15.17826,27.27595,41.74657,GALAXY
3.305282,9.5300243,0.8339311,0.000302097,0.706619,0.2162818,0.8865545,2.581171,7.016925,GALAXY
3.2851018,9.6223929,0.1132048,1.55E-05,3.29206,13.24666,39.77305,64.90843,99.99913,GALAXY
3.2862316,9.4687267,0.5727471,0.000199181,0.4238962,0.284937,1.538066,4.045277,7.144494,GALAXY
3.32577,9.5301833,2.242601,0.000413451,6.338445,10.11497,14.60328,17.1242,24.29194,QSO
3.3406954,9.3724834,0.512119,4.93E-05,-0.1165387,1.072515,4.010124,8.044692,12.92681,GALAXY
3.2985515,9.2713812,0.5527458,0.000131906,0.2922004,0.2755634,1.994813,5.960476,10.21899,GALAXY
3.3388612,9.2163539,4.03E-05,6.75E-05,0.7299652,2.343168,3.861546,4.773441,5.078903,STAR
3.2745808,9.0852294,0.6790825,0.000130224,1.02229,0.5077527,1.587768,4.437702,7.853221,GALAXY
3.2892179,9.2874729,0.4081476,9.69E-05,-0.05019054,0.5652344,4.004961,8.184606,13.26488,GALAXY
3.20956,9.0926838,0.440226,7.95E-05,0.1188844,0.4826942,3.501993,8.307864,15.1132,GALAXY
3.349989,9.5653378,0.6974896,0.000115599,0.577052,0.9129067,2.110904,5.17638,8.805804,GALAXY
3.2103058,9.1395242,0.5530578,0.000155375,0.020975,0.1656806,1.387822,4.249337,7.062723,GALAXY
3.3359936,9.4078051,0.4132407,8.79E-05,0.1401797,0.6447434,4.547767,9.625198,15.86164,GALAXY
3.370634,9.2869928,0.5536588,0.000235853,0.4362876,0.4247413,1.838465,4.889698,8.375591,GALAXY
3.2840778,9.1396242,0.4416942,0.000114576,0.05819785,0.4647813,3.295561,7.448607,11.96719,GALAXY
3.2455655,9.1982553,0.6522603,0.000119732,0.08163655,0.5424877,2.785459,7.68501,11.67651,GALAXY
3.2773218,9.162774,0.8919219,0.000219136,7.279954,7.728415,10.57279,11.53273,14.57823,QSO
3.3096887,9.9546664,0.2132586,3.06E-05,0.5293056,4.301927,18.44554,33.59061,52.20932,GALAXY
3.3686468,9.9148987,0.3882716,0.000119172,-0.2339374,0.4470361,2.804646,6.148554,11.03072,GALAXY
3.3311075,9.8713245,0.3878747,9.24E-05,-0.3101797,0.8950998,6.095101,12.94044,21.82801,GALAXY
3.3649885,9.774821,0.4090848,7.22E-05,-0.09299064,0.8103139,5.125118,10.65665,18.09672,GALAXY
3.3219475,9.8323413,0.7319887,0.000246381,0.2006519,0.240409,0.8962787,2.543267,4.666322,GALAXY
3.3330231,9.6658688,0.57147,0.000144515,0.6088681,0.3223082,2.128214,6.262027,11.07275,GALAXY
3.3017605,9.6731826,0.2639271,4.69E-05,0.6431208,2.152348,10.24702,18.4011,28.18785,GALAXY
3.3817331,9.3073156,0.6529011,0.000159102,0.3002152,0.06982578,0.9872155,3.880113,6.77282,GALAXY
3.3316104,9.3987687,0.4126402,0.000115839,-0.2872044,0.960299,6.303932,13.64575,22.56203,GALAXY
3.261459,9.5533891,0.5442339,0.000167812,0.0672894,0.4292315,2.015974,4.463558,7.273647,GALAXY
3.3640222,9.920837,0.3868585,9.84E-05,0.2702553,0.7122393,4.609678,9.461472,15.42142,GALAXY
3.3285887,9.8432672,0.4075525,0.000206151,0.1907162,0.4538423,2.518378,5.413518,9.363554,GALAXY
3.320866,9.9968899,0.5707747,0.000189305,0.3638113,0.34817,1.93553,6.254621,11.34665,GALAXY
3.2218085,9.3770935,0.1679641,2.55E-05,1.456347,7.710124,28.22407,49.53929,76.32217,GALAXY
3.1426959,9.942058,0.5789791,0.000185824,0.2265022,0.3006322,1.199605,3.465043,6.055187,GALAXY
3.8768381,7.304302,0.3746475,0.000110135,-0.6669409,1.22536,6.562947,12.45285,21.52422,GALAXY
3.7748541,7.5115404,0.4784621,0.000258584,0.6341361,0.2820952,1.89407,4.728375,8.083574,GALAXY
3.7517863,7.6465886,0.3540077,0.000103939,3.543497,1.459514,8.790906,17.06746,27.98265,GALAXY
3.8940351,8.1944794,0.338744,7.35E-05,1.424845,1.698177,8.755617,16.49779,26.61627,GALAXY
3.8402746,8.1803925,0.2794218,0.000150049,0.8794522,1.376677,5.555962,9.323503,14.2892,GALAXY
3.9336562,7.9529661,0.3371969,0.000116422,-2.018542,1.036114,6.220495,12.71636,21.28632,GALAXY
3.916095,7.9450387,0.4968385,0.000193584,1.688661,0.7969986,3.697932,7.880105,14.03356,GALAXY
3.9195137,7.8438761,0.2926977,8.20E-05,-0.6800602,1.033784,3.589135,6.335141,10.08188,GALAXY
3.8958653,7.550049,0.2928408,6.42E-05,-2.46704,2.182994,11.04868,21.31728,34.9948,GALAXY
3.9322518,7.494922,0.4052558,7.17E-05,-2.699893,1.362688,7.119394,13.82238,22.47573,GALAXY
3.7951131,9.6026994,0.4692556,0.000146316,-0.2674066,0.3986755,2.640906,6.094898,10.15308,GALAXY
3.7242412,9.5302117,0.1418763,2.91E-05,0.6512066,6.31193,22.29196,38.58756,59.50159,GALAXY
3.8961944,9.7340462,0.4629916,0.000137351,0.0975411,0.3683065,1.921092,4.266035,7.049533,GALAXY
3.8347192,9.8566985,0.3386725,0.00013628,-0.02116719,0.4026937,1.670581,3.193074,5.945791,GALAXY
3.8969805,9.9182587,0.5580189,0.000180677,0.1281523,0.3785108,2.097681,6.184083,10.67488,GALAXY
3.8350735,9.8072823,0.3639754,9.71E-05,1.1538,0.799969,4.661286,9.41775,15.64654,GALAXY
